url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_question_marks,num_equals,num_at,num_ampersand,num_exclamation,num_percent,num_digits,special_char_count,num_subdomains,has_https,has_ip,suspicious_keyword_count,has_shortener,has_redirect,has_at_symbol,suspicious_tld,legitimate_tld,url_entropy,domain_entropy,has_encoding,digit_ratio,label
36,8,17,3,0,0,1,0,1,0,0,0,0,4,8,1,1,0,1,0,0,0,0,1,3.401,3.0289,0,0.0573,0
129,42,77,4,4,2,7,4,2,1,1,0,1,11,37,4,0,1,2,0,1,1,0,0,5.3034,3.6438,0,0.3351,1
154,26,40,6,4,3,10,1,5,0,2,0,2,10,41,2,0,1,2,0,0,1,1,0,4.7972,4.8708,1,0.17,1
20,19,8,1,0,0,1,0,2,0,0,0,0,4,6,0,1,0,1,0,0,0,0,1,3.3707,2.6744,0,0.0789,0
112,25,62,5,4,3,6,2,3,0,0,0,2,15,31,5,1,0,5,0,0,1,0,0,5.4171,4.2385,1,0.319,1
41,8,7,2,0,0,1,0,2,0,0,0,0,4,13,1,1,0,0,0,0,0,0,1,3.5235,2.7027,0,0.0232,0
88,22,36,4,3,1,9,3,3,1,1,0,2,11,39,3,0,0,4,0,1,1,1,0,4.363,4.2792,1,0.2031,1
23,16,14,1,1,0,3,0,1,0,0,0,0,3,14,0,1,0,0,0,0,0,0,1,3.5785,3.2512,0,0.0264,0
46,12,5,2,1,0,1,0,2,0,0,0,0,3,5,1,1,0,0,0,0,0,0,1,2.9975,3.4986,0,0.0504,0
20,18,7,1,1,0,3,0,0,0,0,0,0,1,6,1,1,0,1,0,0,0,0,1,3.2077,2.1248,0,0.0641,0
186,18,11,6,3,1,8,2,4,0,2,0,1,8,50,4,1,0,2,1,1,0,1,0,4.4771,3.8742,0,0.3429,1
20,9,18,1,1,0,1,0,2,0,0,0,0,4,5,0,1,0,0,0,0,0,0,1,3.5303,3.1107,0,0.0374,0
58,7,11,3,1,0,3,0,0,0,0,0,0,3,11,1,1,0,0,0,0,0,0,1,3.6594,2.3702,0,0.0477,0
195,26,60,7,6,1,8,1,2,0,1,0,0,13,52,4,1,1,5,0,1,0,0,0,4.5375,3.8725,1,0.1209,1
185,33,50,5,4,1,7,4,5,0,2,1,0,20,54,4,0,1,5,1,1,0,0,0,5.114,4.9276,0,0.1325,1
68,29,47,9,6,2,4,4,5,0,0,1,2,12,23,2,1,0,6,0,1,1,1,0,4.2585,4.7302,1,0.3485,1
92,34,49,10,7,0,10,1,4,0,2,1,2,17,30,3,0,1,5,0,0,0,0,0,5.4368,4.4872,0,0.1869,1
55,11,15,2,0,0,1,0,2,0,0,0,0,4,13,0,1,0,1,0,0,0,0,1,3.0121,3.3389,0,0.0261,0
193,35,47,5,3,3,4,2,4,0,0,0,2,15,41,2,0,1,5,1,1,1,0,0,5.4802,3.7334,0,0.1022,1
192,22,36,10,8,0,9,3,2,0,2,1,1,12,35,2,0,1,2,1,1,0,1,0,4.0593,4.1483,1,0.1784,1
33,15,4,1,1,0,2,0,2,0,0,0,0,0,11,1,1,0,0,0,0,0,0,1,2.9885,2.2516,0,0.0473,0
25,14,19,3,1,0,3,0,2,0,0,0,0,2,13,1,1,0,1,0,0,0,0,1,2.7823,3.4295,0,0.0052,0
36,16,7,2,0,0,1,0,2,0,0,0,0,4,15,1,1,0,1,0,0,0,0,1,2.806,2.6858,0,0.0756,0
103,43,53,7,3,3,4,3,3,1,2,0,0,8,27,2,0,0,3,1,1,1,1,0,4.7535,4.3017,1,0.3877,1
50,8,14,1,1,0,3,0,2,0,0,0,0,2,10,1,1,0,1,0,0,0,0,1,3.2084,2.1861,0,0.0754,0
35,18,2,3,0,0,4,0,1,0,0,0,0,4,13,1,1,0,0,0,0,0,0,1,3.255,2.4916,0,0.0351,0
57,15,20,3,0,0,4,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,3.6351,3.1103,0,0.0081,0
45,9,4,1,0,0,4,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,3.613,2.2978,0,0.0373,0
96,27,50,8,4,0,6,3,3,0,1,0,0,6,51,5,1,0,4,1,0,0,1,0,4.7017,4.551,0,0.2754,1
150,44,62,9,4,2,8,2,6,0,0,1,2,5,50,4,0,1,4,0,1,1,0,0,5.442,3.7754,1,0.3425,1
38,20,15,3,1,0,2,0,2,0,0,0,0,0,11,0,1,0,1,0,0,0,0,1,3.073,2.2483,0,0.0099,0
81,18,70,8,7,2,6,1,5,0,1,0,0,16,49,5,0,0,3,1,0,0,1,0,4.8645,4.584,0,0.3144,1
28,8,11,3,0,0,1,0,2,0,0,0,0,4,10,0,1,0,1,0,0,0,0,1,3.5258,3.4371,0,0.078,0
183,26,56,5,7,1,7,2,5,1,1,1,1,20,57,5,0,0,3,1,1,0,1,0,4.5683,3.7552,1,0.3729,1
83,30,57,8,5,3,4,3,5,1,1,0,2,10,34,2,0,0,3,0,1,0,0,0,4.4909,4.4624,0,0.2282,1
199,22,47,9,8,3,7,3,5,0,0,1,1,15,59,5,0,0,3,1,1,0,0,0,5.1385,3.8658,0,0.3894,1
165,39,76,6,4,2,7,4,2,0,1,0,0,9,52,5,1,0,6,0,0,0,1,0,4.1533,3.5419,1,0.3586,1
51,16,18,3,1,0,3,0,1,0,0,0,0,1,14,0,1,0,0,0,0,0,0,1,3.1497,2.0054,0,0.0652,0
36,17,4,1,1,0,2,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,0,1,3.0669,3.2042,0,0.0009,0
31,18,9,1,0,0,1,0,0,0,0,0,0,0,19,0,1,0,1,0,0,0,0,1,3.1814,2.4834,0,0.0579,0
176,20,58,8,4,2,9,2,2,0,1,1,0,7,59,2,1,0,6,0,1,0,0,0,5.2988,3.806,0,0.293,1
179,44,22,8,5,0,10,1,4,1,1,0,2,10,32,4,0,0,3,1,1,1,0,0,4.5896,4.2705,0,0.222,1
22,15,5,2,0,0,1,0,1,0,0,0,0,4,16,1,1,0,1,0,0,0,0,1,3.025,2.5453,0,0.0787,0
53,18,0,2,0,0,4,0,1,0,0,0,0,4,8,0,1,0,0,0,0,0,0,1,3.235,2.3985,0,0.0034,0
80,22,69,10,4,3,4,3,4,1,1,1,2,6,44,5,0,0,4,1,0,0,0,0,4.7955,4.8484,1,0.1613,1
57,15,7,3,0,0,1,0,1,0,0,0,0,0,12,1,1,0,1,0,0,0,0,1,3.1708,2.7385,0,0.0235,0
40,11,19,1,1,0,4,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,3.1956,2.6425,0,0.0143,0
158,26,70,9,5,2,8,3,2,1,1,0,1,9,53,4,1,1,5,0,1,0,0,0,4.9259,4.1164,0,0.1763,1
35,19,17,1,1,0,3,0,0,0,0,0,0,2,9,1,1,0,1,0,0,0,0,1,3.4676,2.6218,0,0.0456,0
50,8,11,1,0,0,1,0,2,0,0,0,0,4,18,0,1,0,0,0,0,0,0,1,2.6676,2.9054,0,0.008,0
40,19,8,3,1,0,2,0,1,0,0,0,0,3,19,1,1,0,1,0,0,0,0,1,2.8288,3.078,0,0.0633,0
186,27,50,4,4,0,6,3,5,0,0,0,0,8,47,2,0,1,2,1,0,1,0,0,5.2691,4.578,0,0.2134,1
35,8,2,3,0,0,1,0,0,0,0,0,0,4,15,1,1,0,0,0,0,0,0,1,2.5898,3.0129,0,0.0506,0
22,17,19,1,1,0,3,0,1,0,0,0,0,4,20,1,1,0,0,0,0,0,0,1,3.7518,3.0692,0,0.0412,0
190,17,50,5,5,3,3,4,3,0,1,0,0,17,20,5,1,0,4,1,1,1,1,0,4.3729,4.4414,1,0.1108,1
33,19,19,3,1,0,1,0,1,0,0,0,0,4,11,1,1,0,1,0,0,0,0,1,3.339,3.3512,0,0.0767,0
36,19,19,3,0,0,3,0,0,0,0,0,0,4,10,1,1,0,0,0,0,0,0,1,3.1418,3.0168,0,0.0541,0
48,13,1,2,1,0,2,0,2,0,0,0,0,0,12,0,1,0,1,0,0,0,0,1,2.5893,3.1328,0,0.0372,0
38,9,1,2,0,0,2,0,2,0,0,0,0,1,12,0,1,0,0,0,0,0,0,1,2.706,2.4184,0,0.0601,0
33,7,11,3,1,0,1,0,0,0,0,0,0,0,20,0,1,0,1,0,0,0,0,1,3.1242,3.2359,0,0.0023,0
43,11,19,1,0,0,2,0,0,0,0,0,0,1,17,1,1,0,1,0,0,0,0,1,3.7756,2.4442,0,0.0413,0
28,18,6,2,0,0,2,0,1,0,0,0,0,4,16,0,1,0,1,0,0,0,0,1,2.5277,3.0143,0,0.0409,0
75,39,79,4,7,1,3,4,5,0,1,1,0,19,29,3,1,1,5,0,1,0,1,0,5.3015,4.0872,0,0.2298,1
112,20,59,9,4,0,4,2,4,0,2,0,2,5,51,5,1,1,3,1,1,0,0,0,4.0695,4.7716,0,0.2463,1
93,34,68,8,5,3,6,2,3,1,0,0,0,20,22,3,1,1,2,1,0,1,1,0,5.0268,4.701,1,0.1313,1
84,45,51,7,4,0,10,1,3,1,2,0,2,11,59,5,0,1,2,1,0,1,1,0,4.7816,4.2647,1,0.3938,1
20,9,9,3,1,0,1,0,1,0,0,0,0,3,9,1,1,0,1,0,0,0,0,1,2.5226,2.8438,0,0.0399,0
22,17,8,2,1,0,2,0,1,0,0,0,0,0,15,0,1,0,1,0,0,0,0,1,3.69,2.6846,0,0.0525,0
177,38,40,9,8,2,7,2,2,0,1,0,0,14,41,2,0,0,5,1,0,1,0,0,4.9131,3.5053,0,0.2058,1
76,37,50,7,4,2,9,4,4,0,1,1,1,9,53,5,1,0,4,1,0,1,0,0,4.7554,4.8046,0,0.2648,1
42,11,15,2,1,0,1,0,0,0,0,0,0,2,10,1,1,0,1,0,0,0,0,1,3.6091,2.7001,0,0.0321,0
50,12,9,1,1,0,4,0,2,0,0,0,0,3,8,0,1,0,0,0,0,0,0,1,2.7601,3.1841,0,0.0656,0
179,46,68,10,8,0,10,3,3,1,0,0,2,18,39,2,1,0,5,1,1,1,1,0,5.3005,3.6108,0,0.2297,1
59,18,18,2,0,0,2,0,2,0,0,0,0,2,6,0,1,0,1,0,0,0,0,1,3.3888,3.2743,0,0.0766,0
151,16,73,8,6,3,3,3,4,0,1,0,2,5,31,3,1,1,5,1,0,1,0,0,4.5538,3.6277,0,0.2687,1
60,17,12,2,1,0,3,0,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,1,3.4186,2.1468,0,0.059,0
156,16,70,9,4,0,10,1,5,1,0,1,1,14,38,2,1,0,2,0,1,1,0,0,4.2084,3.6755,1,0.1269,1
59,15,10,2,1,0,3,0,0,0,0,0,0,2,14,0,1,0,1,0,0,0,0,1,2.6935,2.908,0,0.019,0
41,17,11,3,1,0,2,0,0,0,0,0,0,3,13,1,1,0,0,0,0,0,0,1,3.1866,3.4429,0,0.0229,0
34,18,1,1,1,0,2,0,2,0,0,0,0,3,15,0,1,0,1,0,0,0,0,1,3.2694,2.7689,0,0.0041,0
28,6,13,2,1,0,4,0,2,0,0,0,0,1,8,1,1,0,0,0,0,0,0,1,3.165,2.9413,0,0.0103,0
46,9,18,3,1,0,4,0,1,0,0,0,0,4,7,0,1,0,1,0,0,0,0,1,3.2739,2.9793,0,0.0707,0
60,11,6,1,1,0,2,0,1,0,0,0,0,3,19,0,1,0,1,0,0,0,0,1,2.7223,2.397,0,0.0218,0
161,18,44,5,5,2,9,1,3,1,0,1,2,13,37,3,1,1,2,0,0,1,1,0,4.3383,3.7204,0,0.222,1
180,23,50,9,5,2,5,2,3,1,2,0,0,11,60,4,1,1,3,0,1,0,1,0,5.4164,3.6341,0,0.2388,1
148,31,58,9,8,3,4,4,6,0,1,0,0,15,59,3,1,0,5,1,0,1,1,0,4.8919,4.9728,1,0.2134,1
158,20,33,7,8,0,5,2,6,0,1,1,2,15,58,2,0,0,6,1,1,0,0,0,5.2855,4.3825,1,0.267,1
82,48,78,5,4,2,5,2,3,0,0,1,0,20,59,3,0,0,6,0,1,0,0,0,4.0817,4.9383,0,0.3241,1
21,14,9,1,1,0,4,0,2,0,0,0,0,1,15,0,1,0,0,0,0,0,0,1,3.0915,3.2534,0,0.0611,0
52,20,13,3,1,0,4,0,1,0,0,0,0,4,13,1,1,0,1,0,0,0,0,1,3.5125,3.0413,0,0.0491,0
85,31,11,8,6,2,5,4,6,1,0,1,2,20,55,5,1,0,5,0,0,0,1,0,5.1762,4.9177,1,0.3549,1
85,38,53,4,6,3,9,4,3,1,2,1,2,7,47,4,0,0,4,1,0,1,0,0,4.3012,4.2345,1,0.1802,1
135,34,61,10,6,3,7,1,4,1,2,1,1,7,37,4,0,0,5,1,0,1,0,0,4.6663,3.827,1,0.1625,1
34,16,19,2,0,0,2,0,1,0,0,0,0,2,20,0,1,0,0,0,0,0,0,1,3.6494,3.1967,0,0.0119,0
150,22,14,8,3,3,8,2,4,0,1,0,0,20,37,5,1,0,2,1,1,0,0,0,4.867,4.3888,1,0.2709,1
49,14,18,2,0,0,3,0,0,0,0,0,0,3,13,0,1,0,0,0,0,0,0,1,2.6347,3.2831,0,0.0658,0
40,9,5,2,0,0,1,0,1,0,0,0,0,4,5,1,1,0,1,0,0,0,0,1,3.7979,3.0004,0,0.0311,0
42,19,11,3,0,0,4,0,1,0,0,0,0,4,19,1,1,0,1,0,0,0,0,1,2.9918,2.4383,0,0.0613,0
155,27,54,10,8,2,4,3,2,1,1,1,1,6,27,4,0,0,2,1,0,0,0,0,4.2484,4.9802,0,0.1813,1
58,14,14,2,0,0,3,0,1,0,0,0,0,3,14,0,1,0,1,0,0,0,0,1,3.0897,3.1286,0,0.0483,0
120,15,67,10,7,3,7,4,4,0,0,0,2,11,36,4,0,1,6,1,0,1,0,0,4.0887,3.9956,1,0.2496,1
23,20,15,3,0,0,2,0,2,0,0,0,0,2,7,0,1,0,0,0,0,0,0,1,2.7686,2.5867,0,0.0656,0
196,38,35,5,8,3,6,2,6,1,0,0,1,8,60,5,0,0,2,1,0,1,0,0,4.26,4.667,0,0.328,1
39,10,10,3,1,0,3,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,3.1576,2.9021,0,0.0786,0
95,26,64,7,4,2,9,2,6,0,0,0,1,9,43,4,0,0,4,0,1,0,1,0,5.3521,3.8065,1,0.3793,1
45,12,4,1,0,0,3,0,2,0,0,0,0,0,10,1,1,0,1,0,0,0,0,1,3.288,3.1476,0,0.0263,0
175,40,60,5,4,0,8,4,3,0,2,0,2,15,52,2,1,0,2,0,0,0,0,0,4.2555,4.2641,0,0.2114,1
50,19,4,3,0,0,3,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,1,3.4416,3.2454,0,0.0623,0
21,13,4,3,0,0,3,0,2,0,0,0,0,2,10,1,1,0,0,0,0,0,0,1,3.1959,2.1704,0,0.0489,0
34,19,10,3,0,0,4,0,2,0,0,0,0,0,19,0,1,0,1,0,0,0,0,1,2.943,2.1715,0,0.0245,0
185,39,44,5,3,1,8,2,2,0,0,1,0,10,59,5,0,1,2,0,1,1,1,0,4.2403,4.0647,1,0.2728,1
53,10,5,2,0,0,2,0,2,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,2.5173,2.7161,0,0.0216,0
50,13,17,3,0,0,3,0,2,0,0,0,0,2,17,0,1,0,1,0,0,0,0,1,2.922,3.1556,0,0.0597,0
48,9,10,3,1,0,4,0,2,0,0,0,0,0,12,0,1,0,1,0,0,0,0,1,3.7351,3.2761,0,0.0258,0
50,8,6,1,0,0,4,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,3.7393,2.0941,0,0.025,0
36,6,2,2,0,0,1,0,0,0,0,0,0,4,17,0,1,0,0,0,0,0,0,1,2.7074,3.135,0,0.0449,0
27,6,6,2,0,0,2,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,1,3.4769,2.5876,0,0.027,0
89,39,21,5,8,1,3,4,2,1,1,1,2,8,50,4,0,1,3,0,0,0,1,0,4.7119,4.3816,0,0.1706,1
47,9,1,2,1,0,1,0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,0,1,2.778,2.1042,0,0.07,0
72,23,30,8,4,2,4,2,5,0,0,0,0,5,57,2,0,1,6,0,1,0,1,0,5.1199,4.4418,1,0.1982,1
113,15,35,4,7,1,7,2,4,1,2,1,0,10,41,2,0,0,4,1,0,0,1,0,4.5802,4.493,1,0.1879,1
193,46,71,6,5,1,5,1,6,0,2,1,2,13,42,4,1,1,3,1,1,0,1,0,4.3329,4.3191,1,0.2682,1
38,6,6,3,1,0,4,0,2,0,0,0,0,3,11,0,1,0,1,0,0,0,0,1,2.5739,2.4857,0,0.0324,0
29,10,0,2,0,0,1,0,0,0,0,0,0,1,15,1,1,0,0,0,0,0,0,1,3.1832,2.398,0,0.0045,0
64,25,13,4,4,0,6,2,6,1,2,0,2,20,49,2,0,1,6,0,0,0,0,0,4.5361,4.4048,0,0.3186,1
163,25,19,8,3,1,7,4,2,1,0,0,2,17,58,2,0,1,3,0,1,1,1,0,4.0032,4.2011,1,0.3756,1
135,22,59,4,5,1,7,2,3,0,2,1,2,20,57,4,1,0,5,1,1,0,0,0,4.3674,4.1698,1,0.1333,1
27,10,0,3,1,0,2,0,0,0,0,0,0,3,12,0,1,0,0,0,0,0,0,1,2.952,3.3163,0,0.0766,0
132,20,56,9,4,1,6,4,6,0,2,1,2,18,37,3,1,0,2,0,1,0,1,0,4.9991,4.6128,0,0.3204,1
176,31,11,4,8,0,10,3,4,1,1,1,2,14,28,2,0,0,6,0,1,1,0,0,4.8125,4.6075,0,0.3863,1
164,43,31,4,7,2,7,2,6,0,0,0,1,15,28,3,1,1,6,0,1,0,1,0,4.1946,3.6577,1,0.1716,1
38,8,8,2,0,0,2,0,2,0,0,0,0,1,19,1,1,0,0,0,0,0,0,1,2.7326,3.1924,0,0.0217,0
40,12,14,3,0,0,1,0,2,0,0,0,0,1,16,0,1,0,0,0,0,0,0,1,3.3568,2.5198,0,0.0087,0
56,14,11,2,0,0,4,0,2,0,0,0,0,3,10,0,1,0,1,0,0,0,0,1,3.6036,3.4957,0,0.0001,0
194,32,11,9,6,0,5,4,6,1,0,0,2,12,37,5,1,0,6,1,1,0,0,0,4.9193,3.7791,0,0.1912,1
78,33,75,4,4,2,4,3,4,0,1,0,2,6,34,3,1,0,6,1,0,0,0,0,4.3657,4.1271,1,0.1323,1
42,13,9,2,1,0,2,0,1,0,0,0,0,1,20,1,1,0,0,0,0,0,0,1,3.6992,2.6672,0,0.0786,0
44,15,7,1,1,0,1,0,2,0,0,0,0,4,9,0,1,0,0,0,0,0,0,1,2.8915,3.4139,0,0.0139,0
38,14,7,3,1,0,4,0,2,0,0,0,0,4,5,1,1,0,1,0,0,0,0,1,2.7879,3.1182,0,0.0522,0
60,13,3,3,0,0,2,0,1,0,0,0,0,1,8,0,1,0,1,0,0,0,0,1,3.1678,3.1112,0,0.0245,0
99,37,34,5,3,1,3,3,3,1,1,1,0,17,60,4,1,0,2,0,0,0,0,0,5.0043,3.9148,1,0.2295,1
28,7,19,3,0,0,2,0,0,0,0,0,0,4,12,0,1,0,1,0,0,0,0,1,3.2116,2.6992,0,0.0082,0
36,7,4,1,1,0,1,0,0,0,0,0,0,3,14,1,1,0,0,0,0,0,0,1,3.5959,2.9668,0,0.0119,0
132,49,17,5,4,1,6,1,3,0,2,0,0,17,22,4,1,1,6,1,1,0,0,0,4.7605,4.2165,0,0.3437,1
40,8,14,3,0,0,4,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,1,3.5125,2.7752,0,0.0199,0
41,13,5,1,1,0,3,0,2,0,0,0,0,4,10,1,1,0,0,0,0,0,0,1,2.9979,2.3093,0,0.0014,0
114,26,42,7,8,3,5,1,3,1,2,1,1,12,46,5,0,1,2,1,1,0,0,0,4.2333,3.6122,0,0.3474,1
33,12,1,1,1,0,3,0,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,1,2.9452,3.3052,0,0.0191,0
103,24,49,10,4,0,4,4,3,1,1,1,2,5,56,3,0,1,4,1,1,1,1,0,4.1561,3.9015,1,0.1976,1
141,42,69,10,7,3,9,3,6,1,1,0,0,6,51,4,0,1,6,1,0,1,0,0,4.4894,4.872,1,0.2471,1
192,23,17,8,6,0,4,4,2,1,2,0,2,9,60,4,1,1,6,0,1,0,1,0,4.9736,3.8153,1,0.2864,1
197,29,55,6,8,2,6,3,3,0,1,0,1,7,56,2,0,1,3,1,1,0,1,0,5.3638,4.6226,1,0.2047,1
158,15,61,10,3,2,8,3,4,0,2,0,2,17,55,2,1,0,6,0,1,0,1,0,4.4771,3.5832,0,0.1771,1
142,19,54,8,6,0,9,4,5,0,1,0,1,18,43,5,0,0,2,0,1,0,0,0,4.337,3.5467,0,0.2643,1
37,13,5,1,0,0,1,0,1,0,0,0,0,4,18,0,1,0,1,0,0,0,0,1,3.1525,2.0613,0,0.0691,0
65,43,62,4,7,3,8,2,6,1,0,0,1,20,48,5,1,1,4,1,1,0,0,0,4.8405,4.5696,0,0.3984,1
43,17,2,1,1,0,1,0,2,0,0,0,0,2,11,0,1,0,1,0,0,0,0,1,2.9507,2.817,0,0.0172,0
23,13,2,2,0,0,4,0,2,0,0,0,0,4,6,0,1,0,0,0,0,0,0,1,3.5767,3.3441,0,0.0491,0
44,15,9,3,0,0,1,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,0,1,3.4376,3.3067,0,0.0736,0
59,10,1,1,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,1,3.7609,2.0279,0,0.0198,0
50,14,13,3,1,0,2,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,1,3.1025,2.3559,0,0.0608,0
143,17,32,6,8,1,10,3,6,1,0,1,1,7,27,2,1,1,5,1,1,1,1,0,5.3107,4.5373,0,0.326,1
77,30,36,4,4,2,5,3,6,0,2,1,1,15,34,4,1,0,5,0,0,1,1,0,5.0035,3.6955,0,0.1654,1
51,10,7,2,0,0,1,0,0,0,0,0,0,1,6,0,1,0,1,0,0,0,0,1,2.8992,3.2389,0,0.0281,0
163,20,35,5,5,0,7,2,5,0,1,1,2,10,43,5,1,0,3,1,0,1,1,0,4.2359,3.6347,0,0.3673,1
25,7,15,2,0,0,1,0,1,0,0,0,0,0,16,0,1,0,0,0,0,0,0,1,2.5268,2.7841,0,0.0014,0
23,19,8,3,0,0,2,0,1,0,0,0,0,1,20,0,1,0,1,0,0,0,0,1,2.8717,2.7105,0,0.0077,0
145,19,67,4,6,2,8,2,2,0,2,1,1,11,53,3,1,0,5,1,0,0,1,0,5.163,4.2248,0,0.3866,1
159,31,21,10,6,0,8,1,6,0,1,0,1,20,48,3,0,0,5,0,0,1,1,0,5.3685,3.7474,0,0.1181,1
21,17,11,1,0,0,4,0,1,0,0,0,0,4,20,0,1,0,1,0,0,0,0,1,2.9844,2.6337,0,0.0185,0
136,35,78,4,5,0,4,3,6,0,0,1,2,11,29,5,1,1,5,1,0,0,0,0,4.0471,3.8563,1,0.1284,1
94,49,72,10,3,1,8,4,2,0,2,1,2,5,31,5,1,0,3,1,1,0,1,0,4.9342,4.5466,1,0.2404,1
56,10,1,2,1,0,1,0,2,0,0,0,0,2,9,0,1,0,0,0,0,0,0,1,2.7982,2.4675,0,0.0748,0
55,20,4,2,1,0,2,0,2,0,0,0,0,2,9,1,1,0,1,0,0,0,0,1,3.4762,3.0069,0,0.0104,0
173,35,21,4,3,2,10,3,3,1,0,1,2,17,49,3,1,1,5,0,0,0,1,0,4.8158,4.2322,0,0.1534,1
161,20,12,7,6,1,9,4,3,0,2,1,1,17,51,3,0,1,4,0,1,0,0,0,4.7805,3.6986,0,0.1471,1
188,48,52,4,5,3,10,3,5,0,1,0,2,17,45,4,1,1,4,1,1,1,1,0,5.2996,4.9544,0,0.1181,1
47,16,18,3,1,0,1,0,2,0,0,0,0,2,7,1,1,0,1,0,0,0,0,1,3.2704,3.4495,0,0.001,0
145,27,53,9,4,0,6,2,3,0,1,0,2,19,44,3,0,0,6,0,0,0,0,0,4.9055,3.5939,1,0.2328,1
75,42,50,10,7,1,10,3,4,1,2,1,2,14,46,5,1,0,6,1,0,1,0,0,5.0775,3.6231,1,0.2736,1
27,18,10,1,0,0,1,0,1,0,0,0,0,2,13,1,1,0,1,0,0,0,0,1,3.5143,2.1037,0,0.0194,0
197,44,62,8,8,3,9,4,5,0,0,1,1,5,41,5,0,1,5,1,0,1,0,0,4.1181,4.59,0,0.1316,1
112,23,41,7,7,0,9,4,6,0,0,0,1,8,48,3,0,1,6,0,1,0,1,0,4.6215,4.2238,1,0.2477,1
59,8,5,2,1,0,3,0,0,0,0,0,0,4,20,0,1,0,1,0,0,0,0,1,2.9045,2.6538,0,0.0118,0
103,48,45,6,3,1,7,3,6,0,1,0,0,17,26,3,1,0,4,0,1,0,1,0,5.1069,4.3248,1,0.2649,1
130,20,31,9,5,0,8,3,3,0,2,0,1,18,51,4,0,0,4,0,0,1,1,0,4.4083,4.5757,1,0.2472,1
130,25,46,9,4,3,10,4,3,0,2,1,0,16,46,3,1,1,2,0,1,1,0,0,4.2986,4.379,0,0.207,1
33,13,11,3,1,0,2,0,0,0,0,0,0,3,20,0,1,0,1,0,0,0,0,1,3.6043,3.1217,0,0.0633,0
107,43,50,6,5,3,4,3,6,0,2,0,0,17,25,3,0,1,5,0,0,1,0,0,4.7215,3.701,1,0.3206,1
36,7,15,1,1,0,1,0,2,0,0,0,0,3,15,0,1,0,1,0,0,0,0,1,3.709,2.2121,0,0.0761,0
72,24,40,8,8,3,4,4,5,1,1,1,1,15,58,3,0,0,2,1,0,0,1,0,4.2023,3.6493,0,0.1377,1
26,9,0,3,0,0,3,0,0,0,0,0,0,3,13,0,1,0,0,0,0,0,0,1,3.5465,3.4587,0,0.0755,0
196,46,31,6,3,0,3,3,6,0,1,0,1,7,47,3,1,0,5,0,0,1,1,0,5.128,3.9514,0,0.326,1
55,6,1,3,1,0,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,1,2.8472,2.7835,0,0.032,0
164,44,19,10,4,2,3,3,5,0,0,1,2,19,31,2,1,0,3,1,0,0,0,0,4.8293,4.0526,1,0.2868,1
90,26,37,10,6,2,9,2,2,0,2,0,2,11,60,3,0,0,3,1,1,0,0,0,4.1322,4.2337,1,0.3393,1
74,19,19,6,6,2,9,3,5,0,0,0,0,8,32,4,1,1,5,0,0,1,1,0,5.112,4.9147,0,0.339,1
21,16,15,1,1,0,1,0,2,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,3.4857,3.3326,0,0.0747,0
80,19,15,9,7,0,4,1,4,0,2,1,2,12,28,2,1,0,2,0,1,1,1,0,4.9375,3.8954,0,0.2378,1
41,9,9,1,0,0,2,0,0,0,0,0,0,4,8,0,1,0,1,0,0,0,0,1,2.753,2.271,0,0.0686,0
29,16,17,1,1,0,4,0,2,0,0,0,0,1,14,1,1,0,1,0,0,0,0,1,3.0828,2.0419,0,0.0421,0
45,19,3,1,0,0,3,0,1,0,0,0,0,4,18,1,1,0,0,0,0,0,0,1,2.5559,2.4526,0,0.0398,0
143,44,21,5,5,0,9,2,2,1,2,0,0,7,33,3,0,1,4,1,1,0,1,0,4.5018,3.992,0,0.3492,1
25,18,14,2,0,0,4,0,1,0,0,0,0,4,12,1,1,0,0,0,0,0,0,1,3.5959,2.5089,0,0.0567,0
170,39,54,9,8,2,7,1,2,0,2,1,2,12,60,3,1,1,3,0,1,1,1,0,4.0849,4.0024,0,0.1735,1
35,12,4,3,0,0,4,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,1,3.0216,2.761,0,0.0527,0
106,46,32,10,6,1,10,1,5,0,0,1,2,16,57,5,1,0,2,1,0,1,0,0,4.4556,4.695,1,0.1778,1
